ACTION_LIST_ID,TIME_NEW,USER_NEW,VALUE,PREVIOUS_ACTION_LIST_ID,PREVIOUS_TIME_NEW,PREVIOUS_USER_NEW,PREIOUS_VALUE,TIMEDIFF_BETWEEN_TRANSACTIONS
683381,11/11/2010 10:35,OrderExecuter,5000,683380,11/11/2010 10:35,OrderExecuter,0,1.16E-05
683202,11/10/2010 20:25,OrderExecuter,1000,683201,11/10/2010 20:25,OrderExecuter,0,1.16E-05
683183,11/10/2010 19:14,OrderExecuter,500,683182,11/10/2010 19:14,OrderExecuter,0,1.16E-05
682786,11/10/2010 8:24,OrderExecuter,0,682785,11/10/2010 8:24,OrderExecuter,0,1.16E-05
682678,11/9/2010 17:54,OrderExecuter,5000,682677,11/9/2010 17:54,OrderExecuter,0,1.16E-05
682548,11/9/2010 14:44,OrderExecuter,1000,682547,11/9/2010 14:44,OrderExecuter,0,1.16E-05
682225,11/9/2010 10:22,OrderExecuter,500,682224,11/9/2010 10:22,OrderExecuter,0,1.16E-05
682215,11/9/2010 10:09,OrderExecuter,2500,682214,11/9/2010 10:09,OrderExecuter,0,1.16E-05
682200,11/9/2010 9:58,OrderExecuter,2500,682199,11/9/2010 9:58,OrderExecuter,0,1.16E-05
682098,11/9/2010 1:45,OrderExecuter,500,682097,11/9/2010 1:45,OrderExecuter,0,1.16E-05
682093,11/9/2010 0:01,OrderExecuter,500,682092,11/9/2010 0:01,OrderExecuter,0,1.16E-05
682058,11/8/2010 20:34,OrderExecuter,2000,682057,11/8/2010 20:34,OrderExecuter,0,1.16E-05
682013,11/8/2010 16:56,OrderExecuter,2000,682012,11/8/2010 16:56,OrderExecuter,0,1.16E-05
681587,11/8/2010 10:34,OrderExecuter,5000,681586,11/8/2010 10:34,OrderExecuter,0,1.16E-05
681515,11/8/2010 9:33,OrderExecuter,0,681514,11/8/2010 9:33,OrderExecuter,0,1.16E-05
681364,11/7/2010 22:34,OrderExecuter,1000,681363,11/7/2010 22:34,OrderExecuter,0,1.16E-05
681337,11/7/2010 20:20,OrderExecuter,1000,681336,11/7/2010 20:20,OrderExecuter,0,1.16E-05
681320,11/7/2010 19:05,OrderExecuter,1000,681319,11/7/2010 19:05,OrderExecuter,0,1.16E-05
681207,11/7/2010 6:31,OrderExecuter,5000,681206,11/7/2010 6:31,OrderExecuter,0,1.16E-05
681157,11/6/2010 16:34,OrderExecuter,500,681156,11/6/2010 16:34,OrderExecuter,0,1.16E-05
681117,11/6/2010 13:29,OrderExecuter,2000,681116,11/6/2010 13:29,OrderExecuter,0,1.16E-05
681008,11/5/2010 17:23,OrderExecuter,1000,681007,11/5/2010 17:23,OrderExecuter,0,1.16E-05
680432,11/5/2010 12:16,OrderExecuter,2000,680431,11/5/2010 12:16,OrderExecuter,0,1.16E-05
680204,11/5/2010 9:17,OrderExecuter,2000,680203,11/5/2010 9:17,OrderExecuter,0,1.16E-05
680082,11/4/2010 18:39,OrderExecuter,1000,680081,11/4/2010 18:39,OrderExecuter,0,1.16E-05
679654,11/4/2010 11:34,OrderExecuter,2500,679653,11/4/2010 11:34,OrderExecuter,0,1.16E-05
679490,11/3/2010 20:30,OrderExecuter,2000,679489,11/3/2010 20:30,OrderExecuter,0,1.16E-05
678825,11/2/2010 19:42,OrderExecuter,5000,678824,11/2/2010 19:42,OrderExecuter,0,1.16E-05
678761,11/2/2010 16:20,OrderExecuter,1000,678760,11/2/2010 16:20,OrderExecuter,0,1.16E-05
678471,11/2/2010 11:37,OrderExecuter,500,678470,11/2/2010 11:37,OrderExecuter,0,1.16E-05
678031,11/1/2010 20:07,OrderExecuter,1000,678030,11/1/2010 20:07,OrderExecuter,0,1.16E-05
678028,11/1/2010 20:06,OrderExecuter,1000,678027,11/1/2010 20:06,OrderExecuter,0,1.16E-05
677709,11/1/2010 13:03,OrderExecuter,2000,677708,11/1/2010 13:03,OrderExecuter,0,1.16E-05
677592,11/1/2010 9:43,OrderExecuter,1000,677591,11/1/2010 9:43,OrderExecuter,0,1.16E-05
676730,10/31/2010 8:44,OrderExecuter,0,676729,10/31/2010 8:44,OrderExecuter,0,1.16E-05
676687,10/30/2010 21:57,OrderExecuter,2000,676686,10/30/2010 21:57,OrderExecuter,0,1.16E-05
676675,10/30/2010 20:54,OrderExecuter,500,676674,10/30/2010 20:54,OrderExecuter,0,1.16E-05
676642,10/30/2010 18:51,OrderExecuter,500,676641,10/30/2010 18:51,OrderExecuter,0,1.16E-05
675719,10/28/2010 21:29,OrderExecuter,2000,675718,10/28/2010 21:29,OrderExecuter,0,1.16E-05
675687,10/28/2010 19:20,OrderExecuter,1000,675686,10/28/2010 19:20,OrderExecuter,0,1.16E-05
675222,10/28/2010 10:02,OrderExecuter,1000,675221,10/28/2010 10:02,OrderExecuter,0,1.16E-05
675081,10/28/2010 8:51,OrderExecuter,2500,675080,10/28/2010 8:51,OrderExecuter,0,1.16E-05
675038,10/28/2010 2:33,OrderExecuter,0,675037,10/28/2010 2:33,OrderExecuter,0,1.16E-05
675011,10/27/2010 22:37,OrderExecuter,2000,675010,10/27/2010 22:37,OrderExecuter,0,1.16E-05
674645,10/27/2010 14:09,OrderExecuter,2500,674644,10/27/2010 14:09,OrderExecuter,0,1.16E-05
674227,10/27/2010 9:05,OrderExecuter,1000,674226,10/27/2010 9:05,OrderExecuter,0,1.16E-05
673963,10/26/2010 21:33,OrderExecuter,1000,673962,10/26/2010 21:33,OrderExecuter,0,1.16E-05
673903,10/26/2010 17:20,OrderExecuter,500,673902,10/26/2010 17:20,OrderExecuter,0,1.16E-05
673737,10/26/2010 14:58,OrderExecuter,2000,673736,10/26/2010 14:58,OrderExecuter,0,1.16E-05
673455,10/26/2010 10:24,OrderExecuter,1000,673454,10/26/2010 10:24,OrderExecuter,0,1.16E-05
673320,10/26/2010 8:11,OrderExecuter,500,673319,10/26/2010 8:11,OrderExecuter,0,1.16E-05
697209,12/6/2010 11:04,OrderExecuter,1000,697208,12/6/2010 11:04,OrderExecuter,0,1.16E-05
697204,12/6/2010 10:58,OrderExecuter,1000,697203,12/6/2010 10:58,OrderExecuter,0,1.16E-05
697165,12/6/2010 8:37,OrderExecuter,500,697164,12/6/2010 8:37,OrderExecuter,0,1.16E-05
697163,12/6/2010 8:36,OrderExecuter,2000,697162,12/6/2010 8:36,OrderExecuter,0,1.16E-05
697152,12/6/2010 7:51,OrderExecuter,2000,697151,12/6/2010 7:51,OrderExecuter,0,1.16E-05
697149,12/6/2010 7:45,OrderExecuter,1000,697148,12/6/2010 7:45,OrderExecuter,0,1.16E-05
697146,12/6/2010 7:33,OrderExecuter,1000,697145,12/6/2010 7:33,OrderExecuter,0,1.16E-05
697142,12/6/2010 6:49,OrderExecuter,1000,697141,12/6/2010 6:49,OrderExecuter,0,1.16E-05
697139,12/6/2010 5:37,OrderExecuter,5000,697138,12/6/2010 5:37,OrderExecuter,0,1.16E-05
697137,12/6/2010 5:34,OrderExecuter,5000,697136,12/6/2010 5:34,OrderExecuter,0,1.16E-05
697133,12/6/2010 1:13,OrderExecuter,500,697132,12/6/2010 1:13,OrderExecuter,0,1.16E-05
697127,12/6/2010 0:30,OrderExecuter,2000,697126,12/6/2010 0:30,OrderExecuter,0,1.16E-05
697120,12/5/2010 23:36,OrderExecuter,2000,697119,12/5/2010 23:36,OrderExecuter,0,1.16E-05
697118,12/5/2010 23:30,OrderExecuter,500,697117,12/5/2010 23:30,OrderExecuter,0,1.16E-05
697108,12/5/2010 22:05,OrderExecuter,0,697107,12/5/2010 22:05,OrderExecuter,0,1.16E-05
697101,12/5/2010 21:28,OrderExecuter,1000,697100,12/5/2010 21:28,OrderExecuter,0,1.16E-05
697092,12/5/2010 20:44,OrderExecuter,5000,697091,12/5/2010 20:44,OrderExecuter,0,1.16E-05
697085,12/5/2010 20:17,OrderExecuter,2500,697084,12/5/2010 20:17,OrderExecuter,0,1.16E-05
697083,12/5/2010 20:16,OrderExecuter,5000,697082,12/5/2010 20:16,OrderExecuter,0,1.16E-05
697080,12/5/2010 20:09,OrderExecuter,1000,697079,12/5/2010 20:09,OrderExecuter,0,1.16E-05
697070,12/5/2010 18:17,OrderExecuter,5000,697069,12/5/2010 18:17,OrderExecuter,0,1.16E-05
697068,12/5/2010 18:16,OrderExecuter,2500,697067,12/5/2010 18:16,OrderExecuter,0,1.16E-05
697064,12/5/2010 17:58,OrderExecuter,1000,697063,12/5/2010 17:58,OrderExecuter,0,1.16E-05
697061,12/5/2010 17:55,OrderExecuter,1000,697060,12/5/2010 17:55,OrderExecuter,0,1.16E-05
697050,12/5/2010 16:36,OrderExecuter,500,697049,12/5/2010 16:36,OrderExecuter,0,1.16E-05
697048,12/5/2010 16:32,OrderExecuter,2000,697047,12/5/2010 16:32,OrderExecuter,0,1.16E-05
697046,12/5/2010 16:24,OrderExecuter,1000,697045,12/5/2010 16:24,OrderExecuter,0,1.16E-05
697039,12/5/2010 16:14,OrderExecuter,2000,697038,12/5/2010 16:14,OrderExecuter,0,1.16E-05
697030,12/5/2010 15:04,OrderExecuter,2000,697029,12/5/2010 15:04,OrderExecuter,0,1.16E-05
697021,12/5/2010 14:04,OrderExecuter,0,697020,12/5/2010 14:04,OrderExecuter,0,1.16E-05
697019,12/5/2010 13:55,OrderExecuter,1000,697018,12/5/2010 13:55,OrderExecuter,0,1.16E-05
697016,12/5/2010 13:45,OrderExecuter,500,697015,12/5/2010 13:45,OrderExecuter,0,1.16E-05
697011,12/5/2010 12:28,OrderExecuter,1000,697010,12/5/2010 12:28,OrderExecuter,0,1.16E-05
697005,12/5/2010 12:13,OrderExecuter,0,697004,12/5/2010 12:13,OrderExecuter,0,1.16E-05
696999,12/5/2010 11:39,OrderExecuter,5000,696998,12/5/2010 11:39,OrderExecuter,0,1.16E-05
696995,12/5/2010 11:27,OrderExecuter,1000,696994,12/5/2010 11:27,OrderExecuter,0,1.16E-05
696992,12/5/2010 10:41,OrderExecuter,1000,696991,12/5/2010 10:41,OrderExecuter,0,1.16E-05
696990,12/5/2010 10:36,OrderExecuter,1000,696989,12/5/2010 10:36,OrderExecuter,0,1.16E-05
696986,12/5/2010 10:28,OrderExecuter,2500,696985,12/5/2010 10:28,OrderExecuter,0,1.16E-05
696984,12/5/2010 10:26,OrderExecuter,2000,696983,12/5/2010 10:26,OrderExecuter,0,1.16E-05
696980,12/5/2010 10:18,OrderExecuter,500,696979,12/5/2010 10:18,OrderExecuter,0,1.16E-05
696976,12/5/2010 10:05,OrderExecuter,2000,696975,12/5/2010 10:05,OrderExecuter,0,1.16E-05
696974,12/5/2010 9:10,OrderExecuter,2000,696973,12/5/2010 9:10,OrderExecuter,0,1.16E-05
696970,12/5/2010 0:45,OrderExecuter,2000,696969,12/5/2010 0:45,OrderExecuter,0,1.16E-05
696964,12/4/2010 22:22,OrderExecuter,500,696963,12/4/2010 22:22,OrderExecuter,0,1.16E-05
696953,12/4/2010 18:38,OrderExecuter,1000,696952,12/4/2010 18:38,OrderExecuter,0,1.16E-05
696942,12/4/2010 17:10,OrderExecuter,1000,696941,12/4/2010 17:09,OrderExecuter,0,1.16E-05
696939,12/4/2010 16:31,OrderExecuter,2000,696938,12/4/2010 16:31,OrderExecuter,0,1.16E-05
696930,12/4/2010 15:26,OrderExecuter,2000,696929,12/4/2010 15:26,OrderExecuter,0,1.16E-05
696927,12/4/2010 15:04,OrderExecuter,1000,696926,12/4/2010 15:04,OrderExecuter,0,1.16E-05
696925,12/4/2010 15:04,OrderExecuter,5000,696924,12/4/2010 15:04,OrderExecuter,0,1.16E-05
696920,12/4/2010 14:52,OrderExecuter,2000,696919,12/4/2010 14:52,OrderExecuter,0,1.16E-05
696917,12/4/2010 14:31,OrderExecuter,2000,696916,12/4/2010 14:31,OrderExecuter,0,1.16E-05
696915,12/4/2010 14:26,OrderExecuter,2000,696914,12/4/2010 14:26,OrderExecuter,0,1.16E-05
696913,12/4/2010 14:25,OrderExecuter,2000,696912,12/4/2010 14:25,OrderExecuter,0,1.16E-05
696909,12/4/2010 13:59,OrderExecuter,500,696908,12/4/2010 13:59,OrderExecuter,0,1.16E-05
696905,12/4/2010 12:31,OrderExecuter,2000,696904,12/4/2010 12:31,OrderExecuter,0,1.16E-05
696902,12/4/2010 12:13,OrderExecuter,5000,696901,12/4/2010 12:13,OrderExecuter,0,1.16E-05
696900,12/4/2010 11:54,OrderExecuter,2500,696899,12/4/2010 11:54,OrderExecuter,0,1.16E-05
696898,12/4/2010 11:22,OrderExecuter,2500,696897,12/4/2010 11:22,OrderExecuter,0,1.16E-05
696892,12/4/2010 10:32,OrderExecuter,1000,696891,12/4/2010 10:32,OrderExecuter,0,1.16E-05
696887,12/4/2010 10:11,OrderExecuter,0,696886,12/4/2010 10:11,OrderExecuter,0,1.16E-05
696880,12/4/2010 8:42,OrderExecuter,2000,696879,12/4/2010 8:41,OrderExecuter,0,1.16E-05
696878,12/4/2010 8:20,OrderExecuter,1000,696877,12/4/2010 8:20,OrderExecuter,0,1.16E-05
696875,12/4/2010 7:45,OrderExecuter,2000,696874,12/4/2010 7:45,OrderExecuter,0,1.16E-05
696873,12/4/2010 7:10,OrderExecuter,2000,696872,12/4/2010 7:10,OrderExecuter,0,1.16E-05
696866,12/4/2010 0:46,OrderExecuter,2000,696865,12/4/2010 0:46,OrderExecuter,0,1.16E-05
696839,12/3/2010 19:00,OrderExecuter,2500,696838,12/3/2010 19:00,OrderExecuter,0,1.16E-05
696837,12/3/2010 18:55,OrderExecuter,500,696836,12/3/2010 18:55,OrderExecuter,0,1.16E-05
696832,12/3/2010 18:10,OrderExecuter,0,696831,12/3/2010 18:10,OrderExecuter,0,1.16E-05
696828,12/3/2010 17:42,OrderExecuter,0,696827,12/3/2010 17:42,OrderExecuter,0,1.16E-05
696820,12/3/2010 17:20,OrderExecuter,500,696819,12/3/2010 17:20,OrderExecuter,0,1.16E-05
696791,12/3/2010 16:13,OrderExecuter,5000,696790,12/3/2010 16:13,OrderExecuter,0,1.16E-05
696717,12/3/2010 14:01,OrderExecuter,0,696716,12/3/2010 14:01,OrderExecuter,0,1.16E-05
696711,12/3/2010 13:58,OrderExecuter,2500,696710,12/3/2010 13:58,OrderExecuter,0,1.16E-05
696646,12/3/2010 12:56,OrderExecuter,1000,696645,12/3/2010 12:56,OrderExecuter,0,1.16E-05
696602,12/3/2010 12:22,OrderExecuter,1000,696601,12/3/2010 12:22,OrderExecuter,0,1.16E-05
696453,12/3/2010 10:56,OrderExecuter,500,696452,12/3/2010 10:56,OrderExecuter,0,1.16E-05
696418,12/3/2010 10:30,OrderExecuter,0,696417,12/3/2010 10:30,OrderExecuter,0,1.16E-05
696380,12/3/2010 9:49,OrderExecuter,0,696379,12/3/2010 9:49,OrderExecuter,0,1.16E-05
696320,12/3/2010 7:19,OrderExecuter,1000,696319,12/3/2010 7:19,OrderExecuter,0,1.16E-05
696311,12/3/2010 5:01,OrderExecuter,500,696310,12/3/2010 5:01,OrderExecuter,0,1.16E-05
696306,12/3/2010 0:47,OrderExecuter,0,696305,12/3/2010 0:47,OrderExecuter,0,1.16E-05
696265,12/2/2010 21:13,OrderExecuter,2000,696264,12/2/2010 21:13,OrderExecuter,0,1.16E-05
696250,12/2/2010 20:24,OrderExecuter,0,696249,12/2/2010 20:24,OrderExecuter,0,1.16E-05
696241,12/2/2010 19:31,OrderExecuter,1000,696240,12/2/2010 19:31,OrderExecuter,0,1.16E-05
696199,12/2/2010 17:14,OrderExecuter,0,696198,12/2/2010 17:14,OrderExecuter,0,1.16E-05
696164,12/2/2010 16:11,OrderExecuter,1000,696163,12/2/2010 16:11,OrderExecuter,0,1.16E-05
696139,12/2/2010 15:25,OrderExecuter,500,696138,12/2/2010 15:25,OrderExecuter,0,1.16E-05
696133,12/2/2010 14:59,OrderExecuter,2000,696132,12/2/2010 14:59,OrderExecuter,0,1.16E-05
696129,12/2/2010 14:40,OrderExecuter,1000,696128,12/2/2010 14:40,OrderExecuter,0,1.16E-05
696111,12/2/2010 13:52,OrderExecuter,0,696110,12/2/2010 13:52,OrderExecuter,0,1.16E-05
696097,12/2/2010 13:08,OrderExecuter,1000,696096,12/2/2010 13:07,OrderExecuter,0,1.16E-05
696080,12/2/2010 12:39,OrderExecuter,2000,696079,12/2/2010 12:39,OrderExecuter,0,1.16E-05
696044,12/2/2010 11:42,OrderExecuter,5000,696043,12/2/2010 11:42,OrderExecuter,0,1.16E-05
695855,12/2/2010 8:50,OrderExecuter,5000,695853,12/2/2010 8:50,OrderExecuter,5000,1.16E-05
695769,12/1/2010 22:04,OrderExecuter,2500,695768,12/1/2010 22:04,OrderExecuter,0,1.16E-05
695756,12/1/2010 21:36,OrderExecuter,0,695755,12/1/2010 21:36,OrderExecuter,0,1.16E-05
695744,12/1/2010 20:59,OrderExecuter,0,695743,12/1/2010 20:59,OrderExecuter,0,1.16E-05
695664,12/1/2010 18:00,OrderExecuter,1000,695663,12/1/2010 18:00,OrderExecuter,0,1.16E-05
695661,12/1/2010 17:55,OrderExecuter,2500,695660,12/1/2010 17:55,OrderExecuter,0,1.16E-05
695655,12/1/2010 17:46,OrderExecuter,0,695654,12/1/2010 17:46,OrderExecuter,0,1.16E-05
695642,12/1/2010 17:16,OrderExecuter,0,695641,12/1/2010 17:16,OrderExecuter,0,1.16E-05
695627,12/1/2010 16:55,OrderExecuter,1000,695626,12/1/2010 16:55,OrderExecuter,0,1.16E-05
695610,12/1/2010 16:30,OrderExecuter,500,695609,12/1/2010 16:30,OrderExecuter,0,1.16E-05
695582,12/1/2010 16:06,OrderExecuter,500,695581,12/1/2010 16:06,OrderExecuter,0,1.16E-05
695559,12/1/2010 15:56,OrderExecuter,1000,695558,12/1/2010 15:56,OrderExecuter,0,1.16E-05
695535,12/1/2010 15:27,OrderExecuter,2500,695534,12/1/2010 15:27,OrderExecuter,0,1.16E-05
695497,12/1/2010 14:47,OrderExecuter,0,695496,12/1/2010 14:47,OrderExecuter,0,1.16E-05
695471,12/1/2010 13:57,OrderExecuter,0,695469,12/1/2010 13:57,OrderExecuter,0,1.16E-05
695433,12/1/2010 12:57,OrderExecuter,1000,695432,12/1/2010 12:57,OrderExecuter,0,1.16E-05
695206,12/1/2010 9:27,OrderExecuter,500,695205,12/1/2010 9:27,OrderExecuter,0,1.16E-05
695150,12/1/2010 8:43,OrderExecuter,2000,695149,12/1/2010 8:43,OrderExecuter,0,1.16E-05
695105,12/1/2010 7:32,OrderExecuter,1000,695104,12/1/2010 7:32,OrderExecuter,0,1.16E-05
695077,12/1/2010 5:55,OrderExecuter,2000,695076,12/1/2010 5:55,OrderExecuter,0,1.16E-05
694965,11/30/2010 22:44,OrderExecuter,5000,694964,11/30/2010 22:44,OrderExecuter,0,1.16E-05
694862,11/30/2010 21:15,OrderExecuter,0,694861,11/30/2010 21:15,OrderExecuter,0,1.16E-05
694821,11/30/2010 20:45,OrderExecuter,500,694820,11/30/2010 20:45,OrderExecuter,0,1.16E-05
694794,11/30/2010 20:26,OrderExecuter,2000,694793,11/30/2010 20:26,OrderExecuter,0,1.16E-05
694658,11/30/2010 17:30,OrderExecuter,1000,694657,11/30/2010 17:30,OrderExecuter,0,1.16E-05
694633,11/30/2010 17:03,OrderExecuter,2500,694632,11/30/2010 17:03,OrderExecuter,0,1.16E-05
694623,11/30/2010 16:57,OrderExecuter,2500,694622,11/30/2010 16:57,OrderExecuter,0,1.16E-05
694576,11/30/2010 16:13,OrderExecuter,5000,694575,11/30/2010 16:13,OrderExecuter,0,1.16E-05
694524,11/30/2010 15:24,OrderExecuter,0,694523,11/30/2010 15:24,OrderExecuter,0,1.16E-05
694511,11/30/2010 15:12,OrderExecuter,500,694510,11/30/2010 15:12,OrderExecuter,0,1.16E-05
694477,11/30/2010 14:45,OrderExecuter,2500,694476,11/30/2010 14:45,OrderExecuter,0,1.16E-05
694468,11/30/2010 14:38,OrderExecuter,2500,694467,11/30/2010 14:38,OrderExecuter,0,1.16E-05
694447,11/30/2010 14:21,OrderExecuter,500,694446,11/30/2010 14:21,OrderExecuter,0,1.16E-05
694432,11/30/2010 14:13,OrderExecuter,0,694431,11/30/2010 14:13,OrderExecuter,0,1.16E-05
694357,11/30/2010 13:12,OrderExecuter,5000,694356,11/30/2010 13:12,OrderExecuter,0,1.16E-05
694311,11/30/2010 12:49,OrderExecuter,1000,694310,11/30/2010 12:49,OrderExecuter,0,1.16E-05
694266,11/30/2010 12:21,OrderExecuter,0,694265,11/30/2010 12:21,OrderExecuter,0,1.16E-05
694022,11/30/2010 10:26,OrderExecuter,2500,694021,11/30/2010 10:26,OrderExecuter,0,1.16E-05
694000,11/30/2010 9:54,OrderExecuter,2500,693999,11/30/2010 9:54,OrderExecuter,0,1.16E-05
693781,11/29/2010 22:17,OrderExecuter,2000,693780,11/29/2010 22:17,OrderExecuter,0,1.16E-05
693758,11/29/2010 21:44,OrderExecuter,0,693757,11/29/2010 21:44,OrderExecuter,0,1.16E-05
693679,11/29/2010 18:05,OrderExecuter,0,693678,11/29/2010 18:05,OrderExecuter,0,1.16E-05
693670,11/29/2010 17:36,OrderExecuter,2500,693669,11/29/2010 17:36,OrderExecuter,0,1.16E-05
693535,11/29/2010 15:16,OrderExecuter,500,693534,11/29/2010 15:16,OrderExecuter,0,1.16E-05
693496,11/29/2010 14:44,OrderExecuter,2000,693495,11/29/2010 14:44,OrderExecuter,0,1.16E-05
693442,11/29/2010 13:54,OrderExecuter,0,693441,11/29/2010 13:54,OrderExecuter,0,1.16E-05
693295,11/29/2010 11:45,OrderExecuter,2000,693294,11/29/2010 11:45,OrderExecuter,0,1.16E-05
693215,11/29/2010 11:19,OrderExecuter,2000,693214,11/29/2010 11:19,OrderExecuter,0,1.16E-05
693064,11/29/2010 9:40,OrderExecuter,0,693063,11/29/2010 9:40,OrderExecuter,0,1.16E-05
692979,11/29/2010 6:33,OrderExecuter,1000,692978,11/29/2010 6:33,OrderExecuter,0,1.16E-05
692962,11/29/2010 0:03,OrderExecuter,1000,692961,11/29/2010 0:03,OrderExecuter,0,1.16E-05
692938,11/28/2010 22:23,OrderExecuter,2000,692937,11/28/2010 22:23,OrderExecuter,0,1.16E-05
692930,11/28/2010 21:45,OrderExecuter,2000,692929,11/28/2010 21:45,OrderExecuter,0,1.16E-05
692840,11/28/2010 16:17,OrderExecuter,2000,692839,11/28/2010 16:17,OrderExecuter,0,1.16E-05
692828,11/28/2010 15:53,OrderExecuter,0,692827,11/28/2010 15:53,OrderExecuter,0,1.16E-05
692783,11/28/2010 12:49,OrderExecuter,500,692782,11/28/2010 12:49,OrderExecuter,0,1.16E-05
692672,11/27/2010 17:53,OrderExecuter,2000,692671,11/27/2010 17:53,OrderExecuter,0,1.16E-05
692613,11/27/2010 12:35,OrderExecuter,1000,692612,11/27/2010 12:35,OrderExecuter,0,1.16E-05
692611,11/27/2010 12:28,OrderExecuter,2000,692610,11/27/2010 12:28,OrderExecuter,0,1.16E-05
692550,11/26/2010 18:39,OrderExecuter,2500,692549,11/26/2010 18:39,OrderExecuter,0,1.16E-05
692547,11/26/2010 18:07,OrderExecuter,5000,692546,11/26/2010 18:07,OrderExecuter,0,1.16E-05
692498,11/26/2010 15:49,OrderExecuter,1000,692497,11/26/2010 15:48,OrderExecuter,0,1.16E-05
692474,11/26/2010 15:15,OrderExecuter,1000,692473,11/26/2010 15:15,OrderExecuter,0,1.16E-05
692463,11/26/2010 14:31,OrderExecuter,2500,692462,11/26/2010 14:31,OrderExecuter,0,1.16E-05
692453,11/26/2010 14:09,OrderExecuter,1000,692452,11/26/2010 14:09,OrderExecuter,0,1.16E-05
692402,11/26/2010 11:32,OrderExecuter,5000,692401,11/26/2010 11:32,OrderExecuter,0,1.16E-05
692372,11/26/2010 10:02,OrderExecuter,2500,692371,11/26/2010 10:02,OrderExecuter,0,1.16E-05
692086,11/25/2010 12:09,OrderExecuter,2000,692085,11/25/2010 12:09,OrderExecuter,0,1.16E-05
692040,11/25/2010 7:29,OrderExecuter,1000,692039,11/25/2010 7:29,OrderExecuter,0,1.16E-05
689735,11/24/2010 16:04,OrderExecuter,2000,689734,11/24/2010 16:04,OrderExecuter,0,1.16E-05
689706,11/24/2010 14:55,OrderExecuter,500,689705,11/24/2010 14:55,OrderExecuter,0,1.16E-05
689702,11/24/2010 14:49,OrderExecuter,2000,689701,11/24/2010 14:49,OrderExecuter,0,1.16E-05
689669,11/24/2010 13:38,OrderExecuter,1000,689668,11/24/2010 13:38,OrderExecuter,0,1.16E-05
689567,11/24/2010 11:55,OrderExecuter,2000,689566,11/24/2010 11:55,OrderExecuter,0,1.16E-05
689538,11/24/2010 11:35,OrderExecuter,1000,689537,11/24/2010 11:35,OrderExecuter,0,1.16E-05
689195,11/23/2010 18:44,OrderExecuter,1000,689194,11/23/2010 18:44,OrderExecuter,0,1.16E-05
689151,11/23/2010 16:25,OrderExecuter,1000,689150,11/23/2010 16:25,OrderExecuter,0,1.16E-05
688993,11/23/2010 14:36,OrderExecuter,2000,688992,11/23/2010 14:36,OrderExecuter,0,1.16E-05
688954,11/23/2010 14:18,OrderExecuter,2500,688953,11/23/2010 14:18,OrderExecuter,0,1.16E-05
688952,11/23/2010 14:12,OrderExecuter,500,688951,11/23/2010 14:12,OrderExecuter,0,1.16E-05
688890,11/23/2010 13:14,OrderExecuter,1000,688889,11/23/2010 13:14,OrderExecuter,0,1.16E-05
688699,11/23/2010 11:04,OrderExecuter,500,688698,11/23/2010 11:04,OrderExecuter,0,1.16E-05
688672,11/23/2010 10:52,OrderExecuter,2000,688671,11/23/2010 10:52,OrderExecuter,0,1.16E-05
688601,11/23/2010 10:21,OrderExecuter,1000,688600,11/23/2010 10:21,OrderExecuter,0,1.16E-05
688575,11/23/2010 10:09,OrderExecuter,0,688574,11/23/2010 10:09,OrderExecuter,0,1.16E-05
688372,11/23/2010 0:40,OrderExecuter,5000,688371,11/23/2010 0:40,OrderExecuter,0,1.16E-05
688345,11/22/2010 22:13,OrderExecuter,500,688344,11/22/2010 22:13,OrderExecuter,0,1.16E-05
688325,11/22/2010 21:16,OrderExecuter,2500,688324,11/22/2010 21:16,OrderExecuter,0,1.16E-05
688321,11/22/2010 20:56,OrderExecuter,0,688320,11/22/2010 20:56,OrderExecuter,0,1.16E-05
688284,11/22/2010 18:26,OrderExecuter,500,688283,11/22/2010 18:26,OrderExecuter,0,1.16E-05
688282,11/22/2010 18:18,OrderExecuter,2000,688281,11/22/2010 18:18,OrderExecuter,0,1.16E-05
688067,11/22/2010 15:01,OrderExecuter,1000,688066,11/22/2010 15:01,OrderExecuter,0,1.16E-05
687940,11/22/2010 13:56,OrderExecuter,2000,687939,11/22/2010 13:56,OrderExecuter,0,1.16E-05
687906,11/22/2010 13:35,OrderExecuter,500,687905,11/22/2010 13:35,OrderExecuter,0,1.16E-05
687887,11/22/2010 13:33,OrderExecuter,1000,687886,11/22/2010 13:33,OrderExecuter,0,1.16E-05
687868,11/22/2010 11:51,OrderExecuter,2000,687867,11/22/2010 11:51,OrderExecuter,0,1.16E-05
687658,11/22/2010 10:36,OrderExecuter,1000,687656,11/22/2010 10:36,OrderExecuter,0,1.16E-05
687653,11/22/2010 10:35,OrderExecuter,1000,687652,11/22/2010 10:35,OrderExecuter,0,1.16E-05
687603,11/22/2010 10:12,OrderExecuter,500,687602,11/22/2010 10:12,OrderExecuter,0,1.16E-05
687571,11/22/2010 9:48,OrderExecuter,2000,687570,11/22/2010 9:48,OrderExecuter,0,1.16E-05
687471,11/22/2010 6:55,OrderExecuter,2000,687470,11/22/2010 6:55,OrderExecuter,0,1.16E-05
687469,11/22/2010 5:53,OrderExecuter,1000,687468,11/22/2010 5:53,OrderExecuter,0,1.16E-05
687405,11/21/2010 20:09,OrderExecuter,500,687404,11/21/2010 20:09,OrderExecuter,0,1.16E-05
