DEVICECLASSID,DEVICEID,UNIQUEMSID,SALESTRANSACTIONNO,COUNT(1), 
411,411380,1293,182460,2, 
411,411380,1293,182993,2, 
411,411380,1293,183217,2, 
411,411380,1295,187568,2, 
411,411380,1298,190000,2, 
411,411380,1298,191024,2, 
411,411380,1298,191708,2, 
411,411380,1316,231989,2, 
411,411380,1316,231990,2, 
411,411380,1316,231991,2, 
411,411380,1318,238727,2, 
411,411380,1320,242317,2, 
411,411380,1320,242348,2, 
411,411380,1320,242365,2, 
411,411380,1320,242555,2, 
411,411380,1320,243529,2, 
411,411380,1320,244044,2, 
411,411380,1320,244211,2, 
411,411380,1320,244218,2, 
411,411380,1320,244563,2, 
411,411380,1323,248141,2, 
411,411380,1323,249918,2, 
411,411381,1296,131596,2, 
411,411381,1297,134651,2, 
411,411381,1297,135558,2, 
411,411381,1297,135559,2, 
411,411381,1298,135941,2, 
411,411381,1322,188988,2, 
411,411381,1324,192346,2, 
411,411381,1324,192373,2, 
411,411381,1324,192392,2, 
411,411381,1324,192447,2, 
411,411381,1324,192560,2, 
411,411381,1324,193772,2, 
411,411381,1325,194907,2, 
411,411382,1298,789751,2, 
411,411382,1298,789943,2, 
411,411382,1298,790286,2, 
411,411382,1303,794780,2, 
411,411382,1303,794781,2, 
411,411382,1311,801890,2, 
411,411382,1325,816607,2, 
411,411382,1326,817841,2, 
411,411382,1326,817886,2, 
411,411382,1326,818070,2, 
411,411382,1326,818634,2, 
411,411382,1326,818635,2, 
411,411382,1329,820630,2, 
411,411382,1329,820711,2, 
411,411382,1331,823274,2, 
411,411383,435,50053,2, 
411,411383,435,50234,2, 
411,411383,435,50235,2, 
411,411383,435,50599,2, 
411,411385,412,470390,2, 
411,411385,412,470454,2, 
411,411385,418,478187,2, 
411,411385,418,478188,2, 
411,411385,440,510490,2, 
411,411385,440,511096,2, 
411,411385,441,511891,2, 
411,411385,441,511892,2, 
411,411385,441,511893,2, 
411,411386,415,615065,2, 
411,411386,440,655858,2, 
411,411386,440,655999,2, 
411,411386,440,656080,2, 
411,411386,440,656659,2, 
411,411386,443,660082,2, 
411,411386,443,660083,2, 
411,411387,404,424377,2, 
411,411387,404,424464,2, 
411,411387,404,424742,2, 
411,411387,405,426932,2, 
411,411387,407,429312,2, 
411,411387,417,443926,2, 
411,411387,432,464528,2, 
411,411387,432,464990,2, 
411,411387,432,465022,2, 
411,411387,432,465081,2, 
411,411387,438,472016,2, 
411,411388,403,125978,2, 
441,441100,1700,318023,2, 
441,441100,1700,318196,2, 
441,441100,1672,305192,2, 
441,441100,1672,305199,2, 
441,441100,1672,305222,2, 
441,441002,1968,605855,2, 
441,441003,1891,1288077,2, 
441,441003,1918,1309014,2, 
441,441004,1882,304791,2, 
441,441004,1912,332592,2, 
441,441004,1913,333604,2, 
441,441005,1962,521653,2, 
441,441005,1962,521654,2, 
441,441005,1965,522530,2, 
441,441005,1967,523185,2, 
441,441005,1987,528730,2, 
441,441005,1988,528935,2, 
441,441005,1989,529257,2, 
441,441005,1990,529396,2, 
441,441005,1991,529693,2, 
441,441006,1329,1094929,2, 
441,441006,1331,1096370,2, 
441,441006,1354,1127106,2, 
441,441006,1354,1127207,2, 
441,441006,1354,1127240,2, 
441,441006,1361,1134629,2, 
441,441007,1372,1926649,2, 
441,441007,1374,1931577,2, 
441,441007,1374,1931578,2, 
441,441007,1378,1938266,2, 
441,441007,1382,1948453,2, 
441,441007,1399,1986058,2, 
441,441009,1839,775384,2, 
441,441009,1867,791003,2, 
441,441009,1867,791122,2, 
441,441009,1867,791124,2, 
441,441009,1867,791142,2, 
441,441009,1867,791149,2, 
441,441009,1867,791213,2, 
441,441009,1867,791255,2, 
441,441009,1870,792416,2, 
441,441010,1834,121519,2, 
441,441010,1834,121520,2, 
441,441010,1834,121521,2, 
441,441010,1834,121652,2, 
441,441010,1862,134630,2, 
441,441010,1862,134703,2, 
441,441010,1862,134704,2, 
441,441010,1862,134724,2, 
441,441010,1862,134725,2, 
441,441010,1862,134726,2, 
441,441010,1862,134786,2, 
441,441010,1862,134801,2, 
441,441010,1865,135769,2, 
441,441010,1865,135773,2, 
441,441010,1865,135821,2, 
441,441010,1865,135935,2, 
441,441011,1838,482295,2, 
441,441011,1838,482315,2, 
441,441011,1838,482316,2, 
441,441011,1838,482317,2, 
441,441011,1838,482319,2, 
441,441011,1838,482340,2, 
441,441011,1838,482483,2, 
441,441011,1865,489883,2, 
441,441011,1866,490145,2, 
441,441011,1866,490161,2, 
441,441011,1866,490170,2, 
441,441011,1866,490175,2, 
441,441011,1866,490189,2, 
441,441011,1866,490210,2, 
441,441011,1866,490211,2, 
441,441011,1866,490212,2, 
441,441011,1866,490256,2, 
441,441011,1866,490287,2, 
441,441012,1837,8641,2, 
441,441013,1849,162389,2, 
441,441015,1898,71180,2, 
441,441015,1898,71194,2, 
441,441015,1898,71260,2, 
441,441015,1898,71307,2, 
441,441015,1898,71476,2, 
441,441015,1898,71550,2, 
441,441015,1898,71678,2, 
441,441015,1898,71812,2, 
441,441015,1898,71925,2, 
441,441015,1898,72066,2, 
441,441015,1899,72874,2, 
441,441015,1927,102866,2, 
441,441015,1927,102891,2, 
441,441015,1927,103091,2, 
441,441015,1927,103407,2, 
441,441015,1927,103459,2, 
441,441015,1927,103576,2, 
441,441015,1930,105717,2, 
441,441015,1930,106432,2, 
441,441017,1599,238985,2, 
441,441017,1599,239197,2, 
441,441017,1599,239303,2, 
441,441017,1627,256317,2, 
441,441017,1627,256318,2, 
441,441017,1627,256441,2, 
441,441017,1627,256460,2, 
441,441017,1627,256480,2, 
441,441017,1627,256522,2, 
441,441017,1627,256531,2, 
441,441017,1627,256550,2, 
441,441017,1627,256560,2, 
441,441017,1627,256567,2, 
441,441017,1627,256639,2, 
441,441017,1627,256659,2, 
441,441017,1627,256695,2, 
441,441018,1515,1180418,2, 
441,441018,1515,1180687,2, 
441,441018,1542,1220254,2, 
441,441019,1488,58749,2, 
441,441019,1488,58932,2, 
441,441019,1490,60482,2, 
441,441019,1517,77422,2, 
441,441019,1517,77428,2, 
441,441019,1517,77462,2, 
441,441019,1517,77666,2, 
441,441020,1477,569277,2, 
441,441020,1477,569278,2, 
441,441020,1478,570660,2, 
441,441020,1504,602072,2, 
441,441020,1511,609952,2, 
441,441021,1459,621520,2, 
441,441021,1459,621563,2, 
441,441021,1486,653227,2, 
441,441021,1486,653248,2, 
441,441021,1486,653256,2, 
441,441021,1486,653286,2, 
441,441022,1411,44280,2, 
441,441023,1444,896403,2, 
441,441023,1472,912662,2, 
441,441024,1589,64083,2, 
441,441024,1612,73897,2, 
441,441025,1610,166846,2, 
441,441026,1532,1288583,2, 
441,441026,1541,1302875,2, 
441,441026,1550,1321773,2, 
441,441026,1550,1321774,2, 
441,441026,1558,1336475,2, 
441,441026,1558,1336476,2, 
441,441026,1560,1337126,2, 
441,441026,1560,1337233,2, 
441,441026,1561,1337721,2, 
441,441026,1561,1337722,2, 
441,441026,1561,1338825,2, 
441,441026,1562,1340869,2, 
441,441029,1562,155673,2, 
441,441030,1601,220178,2, 
441,441030,1601,220179,2, 
441,441031,1600,143574,2, 
441,441031,1568,128226,2, 
441,441031,1568,128372,2, 
441,441031,1568,128375,2, 
441,441031,1568,128879,2, 
441,441031,1569,129469,2, 
441,441031,1597,142566,2, 
441,441032,1455,1751227,2, 
441,441034,1434,502036,2, 
441,441034,1448,537251,2, 
441,441034,1461,565124,2, 
441,441034,1462,566808,2, 
441,441034,1462,566809,2, 
441,441034,1463,568337,2, 
441,441034,1465,572756,2, 
441,441034,1465,573653,2, 
441,441035,1410,102132,2, 
441,441040,1432,1134677,2, 
441,441040,1434,1136691,2, 
441,441040,1463,1170223,2, 
441,441040,1463,1170559,2, 
441,441041,1425,8019,2, 
441,441043,1517,826522,2, 
441,441043,1517,826549,2, 
441,441043,1517,826601,2, 
441,441045,1508,88163,2, 
441,441046,1513,1334169,2, 
441,441047,1480,1581925,2, 
441,441047,1480,1581930,2, 
441,441047,1480,1581978,2, 
441,441047,1480,1581985,2, 
441,441047,1507,1615766,2, 
441,441048,1435,777765,2, 
441,441049,1467,1266639,2, 
441,441049,1469,1272991,2, 
441,441049,1469,1273602,2, 
441,441049,1469,1273756,2, 
441,441049,1469,1273757,2, 
441,441051,1488,1347943,2, 
441,441051,1522,1383696,2, 
441,441052,1513,1005513,2, 
441,441052,1520,1011410,2, 
441,441052,1541,1030600,2, 
441,441052,1541,1030721,2, 
441,441052,1541,1030942,2, 
441,441052,1541,1030963,2, 
441,441052,1544,1032686,2, 
441,441052,1544,1032941,2, 
441,441052,1544,1032942,2, 
441,441053,1520,929298,2, 
441,441053,1520,929381,2, 
441,441053,1520,929601,2, 
441,441053,1521,930452,2, 
441,441053,1522,931026,2, 
441,441053,1522,931027,2, 
441,441053,1526,932178,2, 
441,441053,1549,951500,2, 
441,441053,1549,951363,2, 
441,441053,1549,951605,2, 
441,441053,1549,951643,2, 
441,441053,1549,951674,2, 
441,441053,1549,952162,2, 
441,441053,1552,952891,2, 
441,441053,1552,953099,2, 
441,441053,1552,953242,2, 
441,441054,1594,2021831,2, 
441,441054,1625,2094289,2, 
441,441056,1508,507865,2, 
441,441056,1508,507926,2, 
441,441056,1508,507933,2, 
441,441056,1530,517695,2, 
441,441056,1536,520908,2, 
441,441056,1536,520989,2, 
441,441056,1537,521473,2, 
441,441056,1537,521474,2, 
441,441056,1538,521723,2, 
441,441056,1540,522388,2, 
441,441057,1512,321538,2, 
441,441057,1512,321595,2, 
441,441057,1512,321641,2, 
441,441057,1512,321808,2, 
441,441057,1520,325942,2, 
441,441057,1538,338688,2, 
441,441057,1538,338704,2, 
441,441057,1538,338751,2, 
441,441057,1538,338850,2, 
441,441057,1538,338851,2, 
441,441057,1538,338856,2, 
441,441057,1542,340927,2, 
441,441058,1399,274938,2, 
441,441058,1399,274993,2, 
441,441058,1399,275249,2, 
441,441058,1399,275250,2, 
441,441058,1399,275524,2, 
441,441058,1399,275643,2, 
441,441058,1399,275645,2, 
441,441058,1428,335443,2, 
441,441058,1428,335466,2, 
441,441058,1428,335644,2, 
441,441058,1428,335684,2, 
441,441058,1428,335821,2, 
441,441058,1428,336118,2, 
441,441058,1428,336140,2, 
441,441058,1428,336272,2, 
441,441058,1428,336345,2, 
441,441058,1428,336401,2, 
441,441058,1429,338173,2, 
441,441058,1429,339134,2, 
441,441058,1430,339602,2, 
441,441058,1430,340588,2, 
441,441058,1431,341615,2, 
441,441058,1431,341852,2, 
441,441058,1433,346233,2, 
441,441059,1478,515188,2, 
441,441059,1479,515489,2, 
441,441060,1425,1424965,2, 
441,441060,1454,1470287,2, 
441,441061,1418,1326766,2, 
441,441061,1418,1326810,2, 
441,441061,1418,1327327,2, 
441,441061,1419,1328279,2, 
441,441061,1438,1353779,2, 
441,441061,1438,1353780,2, 
441,441061,1445,1360851,2, 
441,441061,1445,1360877,2, 
441,441061,1445,1360913,2, 
441,441061,1445,1361025,2, 
441,441061,1445,1361039,2, 
441,441061,1445,1361068,2, 
441,441061,1445,1361231,2, 
441,441061,1445,1361549,2, 
441,441061,1445,1362067,2, 
441,441061,1448,1364537,2, 
441,441062,1504,150457,2, 
441,441062,1507,150948,2, 
441,441062,1521,153745,2, 
441,441062,1536,156520,2, 
441,441063,1518,305812,2, 
441,441064,1509,364691,2, 
441,441064,1510,364896,2, 
441,441064,1539,371292,2, 
441,441065,1507,1121338,2, 
441,441065,1507,1121477,2, 
441,441065,1507,1121524,2, 
441,441065,1529,1139142,2, 
441,441065,1538,1145842,2, 
441,441065,1538,1145865,2, 
441,441065,1538,1146109,2, 
441,441065,1538,1146110,2, 
441,441065,1538,1146111,2, 
441,441065,1538,1146243,2, 
441,441065,1539,1146626,2, 
441,441065,1543,1149055,2, 
441,441065,1543,1149056,2, 
441,441065,1543,1149425,2, 
441,441065,1544,1150452,2, 
441,441065,1547,1152285,2, 
441,441066,1505,603974,2, 
441,441066,1505,604104,2, 
441,441066,1536,619674,2, 
441,441066,1536,619736,2, 
441,441066,1540,621080,2, 
441,441066,1541,621646,2, 
441,441066,1542,622771,2, 
441,441066,1542,622772,2, 
441,441067,1497,585167,2, 
441,441067,1497,585338,2, 
441,441067,1528,611591,2, 
441,441067,1528,611745,2, 
441,441067,1528,611769,2, 
441,441067,1530,612753,2, 
441,441067,1531,613586,2, 
441,441067,1533,615022,2, 
441,441068,1500,409952,2, 
441,441068,1500,410706,2, 
441,441068,1499,408490,2, 
441,441068,1499,408542,2, 
441,441068,1499,408553,2, 
441,441068,1499,408596,2, 
441,441068,1499,408597,2, 
441,441068,1499,408636,2, 
441,441068,1499,408665,2, 
441,441068,1499,408693,2, 
441,441068,1499,408720,2, 
441,441068,1499,408729,2, 
441,441068,1499,408732,2, 
441,441068,1505,414347,2, 
441,441068,1528,447180,2, 
441,441068,1528,447181,2, 
441,441068,1528,447264,2, 
441,441068,1528,447391,2, 
441,441068,1528,447450,2, 
441,441068,1528,447499,2, 
441,441068,1528,447609,2, 
441,441068,1528,447621,2, 
441,441068,1528,447759,2, 
441,441068,1528,447769,2, 
441,441068,1528,447971,2, 
441,441068,1528,448016,2, 
441,441068,1530,448827,2, 
441,441068,1530,449163,2, 
441,441068,1532,450966,2, 
441,441068,1533,453535,2, 
441,441068,1534,454129,2, 
441,441068,1535,455994,2, 
441,441068,1535,456206,2, 
441,441069,1498,1195657,2, 
441,441069,1498,1195771,2, 
441,441069,1498,1195905,2, 
441,441069,1499,1196728,2, 
441,441069,1499,1196849,2, 
441,441069,1499,1196850,2, 
441,441069,1504,1200609,2, 
441,441069,1504,1201579,2, 
441,441069,1518,1212515,2, 
441,441069,1529,1221407,2, 
441,441069,1529,1221455,2, 
441,441069,1529,1221472,2, 
441,441069,1529,1221492,2, 
441,441069,1529,1221515,2, 
441,441069,1529,1221577,2, 
441,441069,1529,1221581,2, 
441,441069,1531,1222880,2, 
441,441069,1535,1225688,2, 
441,441070,1498,1200402,2, 
441,441070,1498,1200553,2, 
441,441070,1498,1200601,2, 
441,441070,1498,1200602,2, 
441,441070,1529,1228688,2, 
441,441070,1529,1228696,2, 
441,441070,1529,1228727,2, 
441,441070,1529,1228802,2, 
441,441070,1530,1229534,2, 
441,441070,1530,1229535,2, 
441,441070,1533,1231491,2, 
441,441070,1534,1232241,2, 
441,441071,1496,2004933,2, 
441,441071,1496,2004999,2, 
441,441071,1496,2005025,2, 
441,441071,1496,2005242,2, 
441,441071,1496,2005486,2, 
441,441071,1509,2026327,2, 
441,441071,1520,2042197,2, 
441,441071,1527,2051929,2, 
441,441071,1527,2051957,2, 
441,441071,1527,2051975,2, 
441,441071,1527,2052017,2, 
441,441071,1527,2052027,2, 
441,441071,1527,2052182,2, 
441,441071,1527,2052291,2, 
441,441071,1531,2056143,2, 
441,441073,1538,955431,2, 
441,441073,1538,955829,2, 
441,441073,1538,955830,2, 
441,441073,1539,956587,2, 
441,441073,1548,964328,2, 
441,441073,1565,980207,2, 
441,441073,1566,981159,2, 
441,441073,1568,981932,2, 
441,441073,1568,982383,2, 
441,441074,1536,682448,2, 
441,441074,1536,682481,2, 
441,441074,1536,682531,2, 
441,441074,1543,686534,2, 
441,441074,1547,688652,2, 
441,441074,1564,700143,2, 
441,441074,1567,701610,2, 
441,441075,1579,110522,2, 
441,441075,1607,124364,2, 
441,441075,1610,125563,2, 
441,441076,1577,1378332,2, 
441,441076,1577,1378347,2, 
441,441076,1577,1378401,2, 
441,441076,1577,1378425,2, 
441,441076,1577,1378426,2, 
441,441076,1577,1378467,2, 
441,441076,1577,1379770,2, 
441,441076,1577,1379851,2, 
441,441076,1578,1381036,2, 
441,441076,1581,1383482,2, 
441,441076,1581,1383483,2, 
441,441076,1592,1401850,2, 
441,441076,1602,1414841,2, 
441,441076,1605,1419677,2, 
441,441076,1605,1419680,2, 
441,441076,1605,1419704,2, 
441,441076,1605,1419781,2, 
441,441076,1605,1419782,2, 
441,441076,1605,1420607,2, 
441,441076,1605,1420795,2, 
441,441076,1605,1420917,2, 
441,441076,1606,1421291,2, 
441,441076,1606,1421749,2, 
441,441076,1606,1421750,2, 
441,441076,1608,1422473,2, 
441,441076,1608,1423759,2, 
441,441076,1610,1427215,2, 
441,441077,1577,268155,2, 
441,441077,1577,268444,2, 
441,441077,1577,268830,2, 
441,441077,1579,269799,2, 
441,441077,1585,272522,2, 
441,441077,1604,289332,2, 
441,441077,1604,289357,2, 
441,441077,1604,290019,2, 
441,441077,1605,290421,2, 
441,441077,1607,291285,2, 
441,441079,1485,613390,2, 
441,441079,1489,620347,2, 
441,441080,1679,1374865,2, 
441,441080,1684,1379020,2, 
441,441082,1573,276685,2, 
441,441082,1596,287196,2, 
441,441083,1562,1313183,2, 
441,441083,1573,1322567,2, 
441,441083,1590,1341345,2, 
441,441083,1590,1341366,2, 
441,441083,1590,1341417,2, 
441,441083,1590,1341723,2, 
441,441084,1576,2643052,2, 
441,441084,1577,2644850,2, 
441,441084,1584,2658249,2, 
441,441084,1604,2714604,2, 
441,441084,1604,2714882,2, 
441,441085,1685,431078,2, 
441,441085,1685,431107,2, 
441,441085,1685,431227,2, 
441,441085,1691,433180,2, 
441,441085,1712,443546,2, 
441,441085,1715,444307,2, 
441,441086,1692,145366,2, 
441,441087,1685,234310,2, 
441,441087,1712,245101,2, 
441,441087,1718,247322,2, 
441,441087,1718,247323,2, 
441,441088,1362,1472783,2, 
441,441088,1362,1472841,2, 
441,441088,1362,1472897,2, 
441,441088,1377,1494996,2, 
441,441088,1391,1517156,2, 
441,441088,1396,1522778,2, 
441,441089,1450,720497,2, 
441,441089,1450,720540,2, 
441,441089,1450,720659,2, 
441,441089,1450,720753,2, 
441,441089,1450,720766,2, 
441,441089,1450,720832,2, 
441,441089,1450,720840,2, 
441,441089,1450,720841,2, 
441,441089,1450,720843,2, 
441,441089,1450,720909,2, 
441,441089,1451,721241,2, 
441,441089,1452,722219,2, 
441,441089,1453,722822,2, 
441,441089,1461,728430,2, 
441,441089,1477,742690,2, 
441,441089,1477,742705,2, 
441,441089,1477,742774,2, 
441,441089,1477,742884,2, 
441,441089,1477,743013,2, 
441,441089,1477,743055,2, 
441,441089,1477,743122,2, 
441,441089,1480,744296,2, 
441,441089,1483,747930,2, 
441,441090,850,294157,2, 
441,441090,850,294167,2, 
441,441090,850,294736,2, 
441,441090,850,296046,2, 
441,441090,852,299069,2, 
441,441090,877,372643,2, 
441,441090,877,372765,2, 
441,441090,877,372935,2, 
441,441090,877,373003,2, 
441,441090,877,373473,2, 
441,441090,877,373729,2, 
441,441090,878,376533,2, 
441,441093,1617,795568,2, 
441,441093,1617,795582,2, 
441,441093,1617,795771,2, 
441,441093,1619,797045,2, 
441,441093,1644,813441,2, 
441,441093,1644,813483,2, 
441,441093,1644,813540,2, 
441,441093,1644,813556,2, 
441,441093,1644,813614,2, 
441,441093,1644,813643,2, 
441,441093,1644,813666,2, 
441,441093,1644,813727,2, 
441,441093,1644,813755,2, 
441,441093,1644,813979,2, 
441,441093,1647,814382,2, 
441,441093,1647,814388,2, 
441,441093,1647,814522,2, 
441,441094,1615,1728239,2, 
441,441094,1615,1728327,2, 
441,441094,1615,1728488,2, 
441,441094,1615,1728654,2, 
441,441094,1615,1728689,2, 
441,441094,1615,1728799,2, 
441,441094,1615,1728882,2, 
441,441094,1621,1735271,2, 
441,441094,1621,1735272,2, 
441,441094,1621,1735313,2, 
441,441094,1621,1735314,2, 
441,441094,1621,1735609,2, 
441,441094,1642,1771931,2, 
441,441094,1642,1772002,2, 
441,441094,1642,1772361,2, 
441,441094,1642,1772431,2, 
441,441094,1642,1772449,2, 
441,441094,1642,1772458,2, 
441,441094,1642,1772552,2, 
441,441094,1642,1772689,2, 
441,441094,1643,1774794,2, 
441,441094,1643,1774795,2, 
441,441094,1645,1776906,2, 
441,441095,1620,1878542,2, 
441,441095,1620,1878790,2, 
441,441095,1620,1878791,2, 
441,441095,1620,1878830,2, 
441,441095,1647,1909655,2, 
441,441095,1647,1909886,2, 
441,441095,1647,1909909,2, 
441,441095,1647,1909944,2, 
441,441095,1647,1910033,2, 
441,441095,1647,1910131,2, 
441,441095,1647,1910473,2, 
441,441096,1634,4256,2, 
441,441096,1634,4263,2, 
441,441096,1634,4268,2, 
441,441096,1634,4275,2, 
441,441096,1634,4281,2, 
441,441096,1634,4309,2, 
441,441096,1634,4310,2, 
441,441096,1634,4324,2, 
441,441096,1634,4584,2, 
441,441096,1661,26822,2, 
441,441096,1661,26844,2, 
441,441096,1661,27061,2, 
441,441096,1661,27062,2, 
441,441096,1664,28628,2, 
441,441096,1664,29075,2, 
441,441097,1641,1395290,2, 
441,441097,1641,1395594,2, 
441,441097,1669,1419717,2, 
441,441097,1669,1419820,2, 
441,441097,1673,1422960,2, 
441,441099,1643,4288,2, 
441,441099,1643,4427,2, 
441,441099,1643,4428,2, 
441,441099,1644,4676,2, 
441,441099,1645,5202,2, 
441,441099,1649,6184,2, 
441,441099,1671,15377,2, 
441,441099,1671,15435,2, 
441,441099,1671,15459,2, 
441,441099,1674,16180,2, 
441,441099,1678,18021,2, 
441,441102,1627,34590,2, 
441,441102,1641,58838,2, 
441,441103,1380,387307,2, 
441,441103,1391,398052,2, 
441,441103,1391,398053,2, 
441,441103,1391,398159,2, 
441,441103,1391,398823,2, 
441,441104,1508,120292,2, 
441,441104,1508,120293,2, 
441,441104,1528,144868,2, 
441,441104,1530,146569,2, 
441,441105,1478,109538,2, 
441,441105,1505,117546,2, 
441,441106,1476,164805,2, 
441,441106,1502,182813,2, 
441,441107,1476,924668,2, 
441,441107,1504,957919,2, 
441,441107,1507,960180,2, 
441,441107,1511,966532,2, 
441,441108,1453,113232,2, 
441,441108,1455,114285,2, 
441,441108,1455,114303,2, 
441,441108,1456,115105,2, 
441,441108,1459,117125,2, 
441,441109,1500,107493,2, 
441,441109,1465,89891,2, 
441,441109,1496,105956,2, 
441,441110,1478,137752,2, 
441,441110,1491,153686,2, 
441,441110,1491,153687,2, 
441,441110,1495,158111,2, 
441,441110,1499,162812,2, 
441,441111,1554,86058,2, 
441,441112,1554,601449,2, 
441,441112,1567,614097,2, 
441,441113,1482,530591,2, 
441,441116,1550,1072224,2, 
441,441116,1550,1072341,2, 
441,441116,1550,1072798,2, 
441,441116,1551,1073141,2, 
441,441116,1553,1078546,2, 
441,441116,1553,1078547,2, 
441,441116,1553,1078548,2, 
441,441116,1554,1080541,2, 
441,441116,1577,1127392,2, 
441,441116,1577,1127511,2, 
441,441116,1577,1129020,2, 
441,441116,1578,1131540,2, 
441,441116,1582,1137882,2, 
441,441117,1594,856398,2, 
441,441117,1594,856399,2, 
441,441119,1561,15858,2, 
441,441119,1588,27015,2, 
441,441119,1588,27078,2, 
441,441119,1588,27082,2, 
441,441119,1588,27212,2, 
441,441119,1593,28996,2, 
441,441120,1565,239261,2, 
441,441120,1566,239578,2, 
441,441120,1592,245499,2, 
441,441120,1592,245524,2, 
441,441120,1594,246189,2, 
441,441121,1360,2934671,2, 
441,441121,1370,2962025,2, 
441,441121,1371,2963260,2, 
441,441121,1389,3009255,2, 
441,441121,1389,3010463,2, 
441,441121,1389,3010628,2, 
441,441121,1389,3010629,2, 
441,441121,1389,3010847,2, 
441,441121,1389,3010893,2, 
441,441121,1389,3011385,2, 
441,441121,1393,3018773,2, 
441,441122,1601,1203120,2, 
441,441122,1602,1204429,2, 
441,441123,1397,4785,2, 
441,441123,1415,36613,2, 
441,441123,1425,55923,2, 
441,441123,1426,57351,2, 
441,441125,1352,191059,2, 
441,441125,1352,191347,2, 
441,441125,1352,191348,2, 
441,441126,1296,16516,2, 
441,441127,1694,1402,2, 
441,441128,1687,3934,2, 
441,441132,1343,70680,2, 
441,441133,1360,654,2, 
441,441133,1381,9502,2, 
441,441133,1381,9715,2, 
441,441133,1381,9717,2, 
441,441133,1381,9861,2, 
441,441133,1383,10648,2, 
441,441134,1361,806759,2, 
441,441134,1361,806799,2, 
441,441134,1363,807953,2, 
441,441134,1365,809302,2, 
441,441134,1365,809303,2, 
441,441134,1365,809304,2, 
441,441134,1367,810248,2, 
441,441134,1368,812208,2, 
441,441134,1388,828028,2, 
441,441134,1388,828093,2, 
441,441134,1388,828103,2, 
441,441134,1388,828129,2, 
441,441134,1388,828137,2, 
441,441134,1388,828144,2, 
441,441134,1388,828229,2, 
441,441134,1391,830673,2, 
441,441136,1277,1294687,2, 
441,441136,1277,1294736,2, 
441,441136,1277,1295473,2, 
441,441136,1278,1296554,2, 
441,441136,1278,1296683,2, 
441,441136,1280,1299845,2, 
441,441136,1305,1339330,2, 
441,441136,1305,1339387,2, 
441,441136,1305,1339396,2, 
441,441136,1305,1340045,2, 
441,441136,1305,1340602,2, 
441,441136,1305,1340862,2, 
441,441136,1305,1340916,2, 
441,441136,1306,1341642,2, 
441,441136,1308,1343303,2, 
441,441136,1308,1343346,2, 
441,441136,1308,1343479,2, 
441,441136,1309,1345497,2, 
441,441137,1300,1265113,2, 
441,441137,1299,1262772,2, 
441,441137,1299,1262823,2, 
441,441137,1299,1263825,2, 
441,441137,1327,1298738,2, 
441,441137,1327,1298790,2, 
441,441137,1327,1298857,2, 
441,441137,1327,1299082,2, 
441,441137,1328,1300063,2, 
441,441138,412,215106,2, 
441,441138,438,232589,2, 
441,441899,1849,429162,2, 
441,441899,1854,434731,2, 
501,8,6463,202422,2, 
501,8,6485,202758,2, 
501,10,6963,103707,2, 
501,10,7093,110148,2, 
501,18,7229,227270,2, 
501,26,6773,180296,2, 
501,37,4253,29721,2, 
501,37,4253,29722,2, 
501,37,4259,29101,2, 
501,37,4351,34200,2, 
501,46,4909,125093,2, 
501,66,8547,19758,2, 
501,72,4442,103987,2, 
501,92,7589,229970,2, 
501,93,7372,160485,2, 
501,93,7372,160515,2, 
501,93,7372,160516,2, 
501,500,9764,115136,2, 
501,600,11317,465811,2, 
501,139,8168,245917,2, 
501,141,5015,19004,2, 
501,141,5141,25752,2, 
501,173,4119,108892,2, 
501,173,4281,116680,2, 
501,173,4323,118043,2, 
501,175,7199,248952,2, 
501,176,5431,168189,2, 
501,181,5921,195707,2, 
501,181,6089,204958,2, 
501,181,6089,204959,2, 
501,181,6089,204996,2, 
501,197,6161,182803,2, 
501,197,6161,182804,2, 
501,197,6241,188515,2, 
501,197,6247,188120,2, 
501,219,6973,33399,2, 
501,219,7117,40407,2, 
501,240,7462,236474,2, 
501,240,7462,236475,2, 
501,240,7476,236088,2, 
501,240,7518,238641,2, 
501,241,6411,226605,2, 
501,257,6603,106219,2, 
501,257,6751,113834,2, 
501,259,7041,241888,2, 
501,262,6916,243196,2, 
501,262,7068,247171,2, 
501,274,4478,87912,2, 
501,275,4194,57562,2, 
501,278,8365,216650,2, 
501,287,6229,9055,2, 
501,287,6391,16595,2, 
501,293,7420,274058,2, 
501,293,7488,276332,2, 
501,293,7488,276371,2, 
501,293,7488,276385,2, 
501,293,7488,276428,2, 
501,296,5900,34770,2, 
501,296,5900,34827,2, 
501,298,5725,179876,2, 
501,298,5725,180101,2, 
501,302,7945,231291,2, 
501,302,7945,231341,2, 
501,303,5617,52788,2, 
501,303,5617,52919,2, 
501,303,5749,60251,2, 
501,303,5749,60306,2, 
501,305,5720,13683,2, 
501,305,5840,15634,2, 
501,309,7598,38202,2, 
501,317,7761,149726,2, 
501,317,7763,149539,2, 
501,317,7763,149555,2, 
501,320,7679,144577,2, 
501,321,6309,30192,2, 
501,321,6309,30193,2, 
501,321,6309,30194,2, 
501,321,6467,37439,2, 
501,321,6469,37413,2, 
501,321,6471,37189,2, 
501,321,6475,37030,2, 
501,321,6475,37091,2, 
501,322,6128,195592,2, 
501,322,6128,195613,2, 
501,326,6783,46413,2, 
501,326,6785,46358,2, 
501,326,6785,46360,2, 
