ACTION_LIST,TIME_NEW,USER_NEW,VALUE,PREVIOUS_ACTION_LIST,PREVIOUS_TIME_NEW,PREVIOUS_USER_NEW,PREVIOUS_VALUE,TIMEDIFF_BETWEEN_TRANSACTIONS
683627,11/12/2010 8:17:53 AM,OrderExecuter,500,683623,11/12/2010 8:14:15 AM,OrderExecuter,500,0.00252314814814815
669701,10/22/2010 1:55:13 PM,OrderExecuter,0,669698,10/22/2010 1:51:41 PM,OrderExecuter,1000,0.0024537037037037
660504,10/02/2010 1:39:27 PM,OrderExecuter,0,660502,10/02/2010 1:35:56 PM,OrderExecuter,1000,0.00244212962962963
694472,11/30/2010 2:42:13 PM,OrderExecuter,2500,694468,11/30/2010 2:38:44 PM,OrderExecuter,2500,0.00241898148148148
687404,11/21/2010 8:09:05 PM,OrderExecuter,0,687403,11/21/2010 8:05:46 PM,OrderExecuter,500,0.00230324074074074
669743,10/22/2010 3:11:35 PM,OrderExecuter,1000,669740,10/22/2010 3:08:19 PM,OrderExecuter,1000,0.00226851851851852
667750,10/19/2010 11:35:40 AM,OrderExecuter,0,667748,10/19/2010 11:32:26 AM,OrderExecuter,2500,0.00224537037037037
670143,10/24/2010 2:44:14 PM,OrderExecuter,2000,670140,10/24/2010 2:41:09 PM,OrderExecuter,2000,0.0021412037037037
694645,11/30/2010 5:14:22 PM,OrderExecuter,500,694643,11/30/2010 5:11:22 PM,OrderExecuter,2000,0.00208333333333333
660351,10/01/2010 9:00:55 PM,OrderExecuter,0,660350,10/01/2010 8:57:59 PM,OrderExecuter,2000,0.00203703703703704
694446,11/30/2010 2:21:13 PM,OrderExecuter,0,694441,11/30/2010 2:18:23 PM,OrderExecuter,500,0.00196759259259259
694476,11/30/2010 2:45:03 PM,OrderExecuter,0,694472,11/30/2010 2:42:13 PM,OrderExecuter,2500,0.00196759259259259
687263,11/21/2010 9:12:12 AM,OrderExecuter,0,687262,11/21/2010 9:09:25 AM,OrderExecuter,2500,0.00193287037037037
660526,10/02/2010 2:36:36 PM,OrderExecuter,0,660522,10/02/2010 2:33:50 PM,OrderExecuter,1000,0.0019212962962963
683203,11/10/2010 8:28:09 PM,OrderExecuter,0,683202,11/10/2010 8:25:28 PM,OrderExecuter,1000,0.00186342592592593
688579,11/23/2010 10:11:54 AM,OrderExecuter,0,688576,11/23/2010 10:09:14 AM,OrderExecuter,5000,0.00185185185185185
694274,11/30/2010 12:24:54 PM,OrderExecuter,2500,694268,11/30/2010 12:22:15 PM,OrderExecuter,5000,0.00184027777777778
694881,11/30/2010 9:28:55 PM,OrderExecuter,0,694878,11/30/2010 9:26:22 PM,OrderExecuter,2000,0.00177083333333333
685181,11/17/2010 10:04:39 AM,OrderExecuter,5000,685179,11/17/2010 10:02:11 AM,OrderExecuter,500,0.00171296296296296
694766,11/30/2010 7:49:57 PM,OrderExecuter,1000,694763,11/30/2010 7:47:35 PM,OrderExecuter,1000,0.00164351851851852
692363,11/26/2010 9:37:02 AM,OrderExecuter,500,692356,11/26/2010 9:34:46 AM,OrderExecuter,2500,0.00157407407407407
689537,11/24/2010 11:35:33 AM,OrderExecuter,0,689530,11/24/2010 11:33:18 AM,OrderExecuter,2000,0.0015625
692403,11/26/2010 11:34:38 AM,OrderExecuter,0,692402,11/26/2010 11:32:24 AM,OrderExecuter,5000,0.00155092592592593
685065,11/17/2010 9:51:52 AM,OrderExecuter,2000,685040,11/17/2010 9:49:39 AM,OrderExecuter,2500,0.00153935185185185
694827,11/30/2010 8:48:37 PM,OrderExecuter,0,694824,11/30/2010 8:46:24 PM,OrderExecuter,1000,0.00153935185185185
670557,10/25/2010 10:27:56 AM,OrderExecuter,0,670550,10/25/2010 10:25:46 AM,OrderExecuter,5000,0.00150462962962963
682188,11/09/2010 9:47:15 AM,OrderExecuter,2500,682187,11/09/2010 9:45:09 AM,OrderExecuter,5000,0.00145833333333333
681036,11/05/2010 8:50:35 PM,OrderExecuter,1000,681035,11/05/2010 8:48:31 PM,OrderExecuter,1000,0.00143518518518519
692658,11/27/2010 3:38:02 PM,OrderExecuter,0,692657,11/27/2010 3:36:04 PM,OrderExecuter,2500,0.00136574074074074
687370,11/21/2010 6:04:15 PM,OrderExecuter,2000,687369,11/21/2010 6:02:18 PM,OrderExecuter,500,0.00135416666666667
687369,11/21/2010 6:02:18 PM,OrderExecuter,500,687368,11/21/2010 6:00:22 PM,OrderExecuter,1000,0.00134259259259259
670145,10/24/2010 2:46:05 PM,OrderExecuter,2000,670143,10/24/2010 2:44:14 PM,OrderExecuter,2000,0.00128472222222222
673321,10/26/2010 8:13:18 AM,OrderExecuter,2500,673320,10/26/2010 8:11:28 AM,OrderExecuter,500,0.00127314814814815
688320,11/22/2010 8:56:25 PM,OrderExecuter,0,688317,11/22/2010 8:54:38 PM,OrderExecuter,2500,0.00123842592592593
685671,11/18/2010 12:18:44 AM,OrderExecuter,500,685668,11/18/2010 12:16:58 AM,OrderExecuter,1000,0.00122685185185185
683605,11/11/2010 10:50:20 PM,OrderExecuter,1000,683604,11/11/2010 10:48:37 PM,OrderExecuter,1000,0.00119212962962963
678030,11/01/2010 8:07:54 PM,OrderExecuter,0,678029,11/01/2010 8:06:20 PM,OrderExecuter,0,0.00108796296296296
694024,11/30/2010 10:28:10 AM,OrderExecuter,0,694022,11/30/2010 10:26:43 AM,OrderExecuter,2500,0.00100694444444444
670146,10/24/2010 2:47:31 PM,OrderExecuter,2000,670145,10/24/2010 2:46:05 PM,OrderExecuter,2000,0.00099537037037037
675686,10/28/2010 7:20:53 PM,OrderExecuter,0,675685,10/28/2010 7:19:30 PM,OrderExecuter,2000,0.000960648148148148
687336,11/21/2010 2:00:27 PM,OrderExecuter,2000,687335,11/21/2010 1:59:05 PM,OrderExecuter,500,0.000949074074074074
685882,11/18/2010 11:02:07 AM,OrderExecuter,0,685876,11/18/2010 11:00:47 AM,OrderExecuter,500,0.000925925925925926
660739,10/03/2010 11:40:36 AM,OrderExecuter,2500,660738,10/03/2010 11:39:18 AM,OrderExecuter,0,0.000902777777777778
687266,11/21/2010 9:14:26 AM,OrderExecuter,2000,687265,11/21/2010 9:13:08 AM,OrderExecuter,5000,0.000902777777777778
669838,10/22/2010 8:14:17 PM,OrderExecuter,1000,669837,10/22/2010 8:13:01 PM,OrderExecuter,0,0.00087962962962963
668452,10/20/2010 4:08:36 PM,OrderExecuter,2000,668437,10/20/2010 4:07:23 PM,OrderExecuter,0,0.000844907407407407
683604,11/11/2010 10:48:37 PM,OrderExecuter,1000,683603,11/11/2010 10:47:28 PM,OrderExecuter,1000,0.000798611111111111
694697,11/30/2010 6:31:29 PM,OrderExecuter,2500,694695,11/30/2010 6:30:24 PM,OrderExecuter,0,0.000752314814814815
694659,11/30/2010 5:31:24 PM,OrderExecuter,500,694658,11/30/2010 5:30:21 PM,OrderExecuter,1000,0.000729166666666667
669740,10/22/2010 3:08:19 PM,OrderExecuter,1000,669739,10/22/2010 3:07:18 PM,OrderExecuter,2000,0.000706018518518519
683606,11/11/2010 10:51:18 PM,OrderExecuter,1000,683605,11/11/2010 10:50:20 PM,OrderExecuter,1000,0.000671296296296296
687265,11/21/2010 9:13:08 AM,OrderExecuter,5000,687264,11/21/2010 9:12:12 AM,OrderExecuter,2500,0.000648148148148148
685135,11/17/2010 9:58:21 AM,OrderExecuter,0,685125,11/17/2010 9:57:26 AM,OrderExecuter,500,0.000636574074074074
694823,11/30/2010 8:46:18 PM,OrderExecuter,0,694821,11/30/2010 8:45:24 PM,OrderExecuter,500,0.000625
663953,10/10/2010 12:19:12 PM,OrderExecuter,2500,663952,10/10/2010 12:18:23 PM,OrderExecuter,2500,0.00056712962962963
693293,11/29/2010 11:44:28 AM,OrderExecuter,2500,693291,11/29/2010 11:43:42 AM,OrderExecuter,0,0.000532407407407407
693294,11/29/2010 11:45:13 AM,OrderExecuter,0,693293,11/29/2010 11:44:28 AM,OrderExecuter,2500,0.000520833333333333
694268,11/30/2010 12:22:15 PM,OrderExecuter,5000,694266,11/30/2010 12:21:32 PM,OrderExecuter,0,0.000497685185185185
693780,11/29/2010 10:17:03 PM,OrderExecuter,0,693779,11/29/2010 10:16:22 PM,OrderExecuter,0,0.000474537037037037
668203,10/20/2010 9:02:39 AM,OrderExecuter,2000,668202,10/20/2010 9:02:00 AM,OrderExecuter,2000,0.000451388888888889
687894,11/22/2010 1:34:26 PM,OrderExecuter,0,687887,11/22/2010 1:33:49 PM,OrderExecuter,1000,0.000428240740740741
694421,11/30/2010 2:12:15 PM,OrderExecuter,0,694416,11/30/2010 2:11:44 PM,OrderExecuter,2000,0.000358796296296296
668305,10/20/2010 10:38:34 AM,OrderExecuter,2000,668301,10/20/2010 10:38:06 AM,OrderExecuter,2000,0.000324074074074074
687902,11/22/2010 1:34:58 PM,OrderExecuter,0,687897,11/22/2010 1:34:38 PM,OrderExecuter,2000,0.000231481481481481
687226,11/20/2010 10:11:54 PM,OrderExecuter,1000,687225,11/20/2010 10:11:35 PM,OrderExecuter,0,0.000219907407407407
659845,10/01/2010 11:00:24 AM,OrderExecuter,1000,659841,10/01/2010 11:00:11 AM,OrderExecuter,1000,0.000150462962962963
668300,10/20/2010 10:38:04 AM,OrderExecuter,0,668298,10/20/2010 10:37:51 AM,OrderExecuter,2000,0.000150462962962963
687656,11/22/2010 10:36:00 AM,OrderExecuter,0,687653,11/22/2010 10:35:47 AM,OrderExecuter,1000,0.000150462962962963
676305,10/29/2010 4:33:57 PM,OrderExecuter,500,676304,10/29/2010 4:33:45 PM,OrderExecuter,2000,0.000138888888888889
687905,11/22/2010 1:35:10 PM,OrderExecuter,0,687903,11/22/2010 1:34:58 PM,OrderExecuter,2000,0.000138888888888889
682711,11/09/2010 9:31:35 PM,OrderExecuter,1000,682710,11/09/2010 9:31:25 PM,OrderExecuter,0,0.000115740740740741
671063,10/25/2010 3:46:00 PM,OrderExecuter,2000,671062,10/25/2010 3:45:51 PM,OrderExecuter,0,0.000104166666666667
693151,11/29/2010 11:04:13 AM,OrderExecuter,2000,693150,11/29/2010 11:04:05 AM,OrderExecuter,1000,9.25925925925926E-5
678029,11/01/2010 8:06:20 PM,OrderExecuter,0,678028,11/01/2010 8:06:13 PM,OrderExecuter,1000,8.10185185185185E-5
682056,11/08/2010 8:29:53 PM,OrderExecuter,1000,682055,11/08/2010 8:29:46 PM,OrderExecuter,0,8.10185185185185E-5
685648,11/17/2010 9:53:05 PM,OrderExecuter,500,685647,11/17/2010 9:52:58 PM,OrderExecuter,0,8.10185185185185E-5
685125,11/17/2010 9:57:26 AM,OrderExecuter,500,685124,11/17/2010 9:57:19 AM,OrderExecuter,1000,8.10185185185185E-5
660203,10/01/2010 3:59:34 PM,OrderExecuter,1000,660202,10/01/2010 3:59:28 PM,OrderExecuter,0,6.94444444444444E-5
669865,10/22/2010 11:14:59 PM,OrderExecuter,500,669864,10/22/2010 11:14:53 PM,OrderExecuter,0,6.94444444444444E-5
677133,10/31/2010 8:06:11 PM,OrderExecuter,2000,677132,10/31/2010 8:06:05 PM,OrderExecuter,0,6.94444444444444E-5
687896,11/22/2010 1:34:32 PM,OrderExecuter,0,687895,11/22/2010 1:34:26 PM,OrderExecuter,2000,6.94444444444444E-5
688215,11/22/2010 4:23:11 PM,OrderExecuter,2000,688214,11/22/2010 4:23:05 PM,OrderExecuter,0,6.94444444444444E-5
694441,11/30/2010 2:18:23 PM,OrderExecuter,500,694440,11/30/2010 2:18:17 PM,OrderExecuter,0,6.94444444444444E-5
694824,11/30/2010 8:46:24 PM,OrderExecuter,1000,694823,11/30/2010 8:46:18 PM,OrderExecuter,0,6.94444444444444E-5
688576,11/23/2010 10:09:14 AM,OrderExecuter,5000,688575,11/23/2010 10:09:08 AM,OrderExecuter,0,6.94444444444444E-5
687897,11/22/2010 1:34:38 PM,OrderExecuter,2000,687896,11/22/2010 1:34:32 PM,OrderExecuter,0,6.94444444444444E-5
684917,11/16/2010 2:54:14 PM,OrderExecuter,5000,684916,11/16/2010 2:54:08 PM,OrderExecuter,0,6.94444444444444E-5
685066,11/17/2010 9:51:58 AM,OrderExecuter,0,685065,11/17/2010 9:51:52 AM,OrderExecuter,2000,6.94444444444444E-5
682721,11/09/2010 10:50:38 PM,OrderExecuter,500,682720,11/09/2010 10:50:33 PM,OrderExecuter,0,5.78703703703704E-5
665146,10/13/2010 1:13:15 PM,OrderExecuter,1000,665145,10/13/2010 1:13:11 PM,OrderExecuter,0,4.62962962962963E-5
694882,11/30/2010 9:28:59 PM,OrderExecuter,1000,694881,11/30/2010 9:28:55 PM,OrderExecuter,0,4.62962962962963E-5
665337,10/13/2010 10:51:22 PM,OrderExecuter,1000,665336,10/13/2010 10:51:19 PM,OrderExecuter,0,3.47222222222222E-5
666465,10/15/2010 7:19:12 PM,OrderExecuter,2000,666464,10/15/2010 7:19:09 PM,OrderExecuter,0,3.47222222222222E-5
682319,11/09/2010 11:48:37 AM,OrderExecuter,500,682318,11/09/2010 11:48:34 AM,OrderExecuter,0,3.47222222222222E-5
680273,11/05/2010 10:26:20 AM,OrderExecuter,500,680272,11/05/2010 10:26:17 AM,OrderExecuter,0,3.47222222222222E-5
680221,11/05/2010 9:32:45 AM,OrderExecuter,500,680220,11/05/2010 9:32:42 AM,OrderExecuter,0,3.47222222222222E-5
662183,10/05/2010 3:23:28 PM,OrderExecuter,5000,662182,10/05/2010 3:23:26 PM,OrderExecuter,0,2.31481481481481E-5
662752,10/06/2010 12:40:26 PM,OrderExecuter,1000,662751,10/06/2010 12:40:24 PM,OrderExecuter,0,2.31481481481481E-5
667463,10/18/2010 9:35:18 PM,OrderExecuter,2000,667462,10/18/2010 9:35:16 PM,OrderExecuter,0,2.31481481481481E-5
667917,10/19/2010 1:51:01 PM,OrderExecuter,2500,667916,10/19/2010 1:50:59 PM,OrderExecuter,0,2.31481481481481E-5
668134,10/19/2010 8:51:56 PM,OrderExecuter,2500,668133,10/19/2010 8:51:54 PM,OrderExecuter,0,2.31481481481481E-5
668301,10/20/2010 10:38:06 AM,OrderExecuter,2000,668300,10/20/2010 10:38:04 AM,OrderExecuter,0,2.31481481481481E-5
669837,10/22/2010 8:13:01 PM,OrderExecuter,0,669836,10/22/2010 8:12:59 PM,OrderExecuter,0,2.31481481481481E-5
671233,10/25/2010 10:11:32 PM,OrderExecuter,1000,671232,10/25/2010 10:11:30 PM,OrderExecuter,0,2.31481481481481E-5
693988,11/30/2010 9:44:46 AM,OrderExecuter,1000,693987,11/30/2010 9:44:44 AM,OrderExecuter,0,2.31481481481481E-5
693150,11/29/2010 11:04:05 AM,OrderExecuter,1000,693149,11/29/2010 11:04:03 AM,OrderExecuter,0,2.31481481481481E-5
686141,11/18/2010 1:08:55 PM,OrderExecuter,2500,686140,11/18/2010 1:08:53 PM,OrderExecuter,0,2.31481481481481E-5
685846,11/18/2010 10:47:04 AM,OrderExecuter,1000,685845,11/18/2010 10:47:02 AM,OrderExecuter,0,2.31481481481481E-5
685340,11/17/2010 11:58:20 AM,OrderExecuter,2000,685339,11/17/2010 11:58:18 AM,OrderExecuter,0,2.31481481481481E-5
682962,11/10/2010 12:49:31 PM,OrderExecuter,1000,682961,11/10/2010 12:49:29 PM,OrderExecuter,0,2.31481481481481E-5
682731,11/09/2010 11:21:11 PM,OrderExecuter,500,682730,11/09/2010 11:21:09 PM,OrderExecuter,0,2.31481481481481E-5
682032,11/08/2010 7:18:46 PM,OrderExecuter,2000,682031,11/08/2010 7:18:44 PM,OrderExecuter,0,2.31481481481481E-5
680158,11/05/2010 8:00:12 AM,OrderExecuter,500,680157,11/05/2010 8:00:10 AM,OrderExecuter,0,2.31481481481481E-5
680116,11/04/2010 9:28:33 PM,OrderExecuter,1000,680115,11/04/2010 9:28:31 PM,OrderExecuter,0,2.31481481481481E-5
674607,10/27/2010 12:51:40 PM,OrderExecuter,1000,674606,10/27/2010 12:51:38 PM,OrderExecuter,0,2.31481481481481E-5
689708,11/24/2010 2:59:25 PM,OrderExecuter,2000,689707,11/24/2010 2:59:23 PM,OrderExecuter,0,2.31481481481481E-5
687590,11/22/2010 10:05:16 AM,OrderExecuter,1000,687589,11/22/2010 10:05:14 AM,OrderExecuter,0,2.31481481481481E-5
687107,11/20/2010 11:16:28 AM,OrderExecuter,1000,687106,11/20/2010 11:16:26 AM,OrderExecuter,0,2.31481481481481E-5
687070,11/19/2010 11:56:22 PM,OrderExecuter,1000,687069,11/19/2010 11:56:20 PM,OrderExecuter,0,2.31481481481481E-5
686518,11/19/2010 9:25:02 AM,OrderExecuter,2500,686517,11/19/2010 9:25:00 AM,OrderExecuter,0,2.31481481481481E-5
686515,11/19/2010 9:19:49 AM,OrderExecuter,5000,686514,11/19/2010 9:19:47 AM,OrderExecuter,0,2.31481481481481E-5
670550,10/25/2010 10:25:46 AM,OrderExecuter,5000,670549,10/25/2010 10:25:44 AM,OrderExecuter,0,2.31481481481481E-5
669654,10/22/2010 1:03:49 PM,OrderExecuter,1000,669653,10/22/2010 1:03:47 PM,OrderExecuter,0,2.31481481481481E-5
668199,10/20/2010 8:49:29 AM,OrderExecuter,2000,668198,10/20/2010 8:49:27 AM,OrderExecuter,0,2.31481481481481E-5
668044,10/19/2010 4:12:28 PM,OrderExecuter,1000,668043,10/19/2010 4:12:26 PM,OrderExecuter,0,2.31481481481481E-5
667525,10/19/2010 9:21:54 AM,OrderExecuter,500,667524,10/19/2010 9:21:52 AM,OrderExecuter,0,2.31481481481481E-5
665173,10/13/2010 2:14:51 PM,OrderExecuter,1000,665172,10/13/2010 2:14:49 PM,OrderExecuter,0,2.31481481481481E-5
659696,10/01/2010 9:34:07 AM,OrderExecuter,0,659695,10/01/2010 9:34:06 AM,OrderExecuter,0,1.15740740740741E-5
660352,10/01/2010 9:00:56 PM,OrderExecuter,2000,660351,10/01/2010 9:00:55 PM,OrderExecuter,0,1.15740740740741E-5
663976,10/10/2010 2:00:02 PM,OrderExecuter,2000,663975,10/10/2010 2:00:01 PM,OrderExecuter,0,1.15740740740741E-5
663941,10/10/2010 11:15:36 AM,OrderExecuter,5000,663940,10/10/2010 11:15:35 AM,OrderExecuter,0,1.15740740740741E-5
663929,10/10/2010 7:22:15 AM,OrderExecuter,2000,663928,10/10/2010 7:22:14 AM,OrderExecuter,0,1.15740740740741E-5
663764,10/09/2010 9:32:14 AM,OrderExecuter,500,663763,10/09/2010 9:32:13 AM,OrderExecuter,0,1.15740740740741E-5
663748,10/09/2010 12:50:21 AM,OrderExecuter,500,663747,10/09/2010 12:50:20 AM,OrderExecuter,0,1.15740740740741E-5
663728,10/08/2010 9:58:11 PM,OrderExecuter,1000,663727,10/08/2010 9:58:10 PM,OrderExecuter,0,1.15740740740741E-5
663667,10/08/2010 3:15:11 PM,OrderExecuter,2000,663666,10/08/2010 3:15:10 PM,OrderExecuter,0,1.15740740740741E-5
663660,10/08/2010 3:06:27 PM,OrderExecuter,1000,663659,10/08/2010 3:06:26 PM,OrderExecuter,0,1.15740740740741E-5
662114,10/05/2010 1:35:04 PM,OrderExecuter,2000,662113,10/05/2010 1:35:03 PM,OrderExecuter,0,1.15740740740741E-5
666022,10/15/2010 9:21:18 AM,OrderExecuter,500,666021,10/15/2010 9:21:17 AM,OrderExecuter,0,1.15740740740741E-5
665735,10/14/2010 3:35:43 PM,OrderExecuter,1000,665734,10/14/2010 3:35:42 PM,OrderExecuter,0,1.15740740740741E-5
665358,10/14/2010 6:23:54 AM,OrderExecuter,500,665357,10/14/2010 6:23:53 AM,OrderExecuter,0,1.15740740740741E-5
665332,10/13/2010 9:59:24 PM,OrderExecuter,2000,665331,10/13/2010 9:59:23 PM,OrderExecuter,0,1.15740740740741E-5
665296,10/13/2010 6:37:16 PM,OrderExecuter,2000,665295,10/13/2010 6:37:15 PM,OrderExecuter,0,1.15740740740741E-5
665289,10/13/2010 5:56:21 PM,OrderExecuter,1000,665288,10/13/2010 5:56:20 PM,OrderExecuter,0,1.15740740740741E-5
664944,10/13/2010 9:52:59 AM,OrderExecuter,2000,664943,10/13/2010 9:52:58 AM,OrderExecuter,0,1.15740740740741E-5
664163,10/11/2010 1:07:25 PM,OrderExecuter,2000,664162,10/11/2010 1:07:24 PM,OrderExecuter,0,1.15740740740741E-5
664018,10/10/2010 6:36:52 PM,OrderExecuter,500,664017,10/10/2010 6:36:51 PM,OrderExecuter,0,1.15740740740741E-5
693064,11/29/2010 9:40:12 AM,OrderExecuter,0,693063,11/29/2010 9:40:11 AM,OrderExecuter,0,1.15740740740741E-5
692979,11/29/2010 6:33:49 AM,OrderExecuter,1000,692978,11/29/2010 6:33:48 AM,OrderExecuter,0,1.15740740740741E-5
692962,11/29/2010 12:03:48 AM,OrderExecuter,1000,692961,11/29/2010 12:03:47 AM,OrderExecuter,0,1.15740740740741E-5
692938,11/28/2010 10:23:39 PM,OrderExecuter,2000,692937,11/28/2010 10:23:38 PM,OrderExecuter,0,1.15740740740741E-5
692930,11/28/2010 9:45:24 PM,OrderExecuter,2000,692929,11/28/2010 9:45:23 PM,OrderExecuter,0,1.15740740740741E-5
692840,11/28/2010 4:17:04 PM,OrderExecuter,2000,692839,11/28/2010 4:17:03 PM,OrderExecuter,0,1.15740740740741E-5
692828,11/28/2010 3:53:16 PM,OrderExecuter,0,692827,11/28/2010 3:53:15 PM,OrderExecuter,0,1.15740740740741E-5
692783,11/28/2010 12:49:56 PM,OrderExecuter,500,692782,11/28/2010 12:49:55 PM,OrderExecuter,0,1.15740740740741E-5
692672,11/27/2010 5:53:37 PM,OrderExecuter,2000,692671,11/27/2010 5:53:36 PM,OrderExecuter,0,1.15740740740741E-5
692613,11/27/2010 12:35:55 PM,OrderExecuter,1000,692612,11/27/2010 12:35:54 PM,OrderExecuter,0,1.15740740740741E-5
692611,11/27/2010 12:28:22 PM,OrderExecuter,2000,692610,11/27/2010 12:28:21 PM,OrderExecuter,0,1.15740740740741E-5
692550,11/26/2010 6:39:34 PM,OrderExecuter,2500,692549,11/26/2010 6:39:33 PM,OrderExecuter,0,1.15740740740741E-5
684855,11/16/2010 2:16:48 PM,OrderExecuter,500,684854,11/16/2010 2:16:47 PM,OrderExecuter,0,1.15740740740741E-5
683652,11/12/2010 9:03:54 AM,OrderExecuter,1000,683651,11/12/2010 9:03:53 AM,OrderExecuter,0,1.15740740740741E-5
683617,11/12/2010 7:03:02 AM,OrderExecuter,500,683616,11/12/2010 7:03:01 AM,OrderExecuter,0,1.15740740740741E-5
683525,11/11/2010 3:03:14 PM,OrderExecuter,2000,683524,11/11/2010 3:03:13 PM,OrderExecuter,0,1.15740740740741E-5
683466,11/11/2010 1:47:47 PM,OrderExecuter,1000,683465,11/11/2010 1:47:46 PM,OrderExecuter,0,1.15740740740741E-5
683449,11/11/2010 1:31:50 PM,OrderExecuter,2000,683448,11/11/2010 1:31:49 PM,OrderExecuter,0,1.15740740740741E-5
683432,11/11/2010 12:23:30 PM,OrderExecuter,500,683431,11/11/2010 12:23:29 PM,OrderExecuter,0,1.15740740740741E-5
683381,11/11/2010 10:35:21 AM,OrderExecuter,5000,683380,11/11/2010 10:35:20 AM,OrderExecuter,0,1.15740740740741E-5
683202,11/10/2010 8:25:28 PM,OrderExecuter,1000,683201,11/10/2010 8:25:27 PM,OrderExecuter,0,1.15740740740741E-5
683183,11/10/2010 7:14:33 PM,OrderExecuter,500,683182,11/10/2010 7:14:32 PM,OrderExecuter,0,1.15740740740741E-5
682786,11/10/2010 8:24:27 AM,OrderExecuter,0,682785,11/10/2010 8:24:26 AM,OrderExecuter,0,1.15740740740741E-5
682678,11/09/2010 5:54:10 PM,OrderExecuter,5000,682677,11/09/2010 5:54:09 PM,OrderExecuter,0,1.15740740740741E-5
682548,11/09/2010 2:44:44 PM,OrderExecuter,1000,682547,11/09/2010 2:44:43 PM,OrderExecuter,0,1.15740740740741E-5
682225,11/09/2010 10:22:32 AM,OrderExecuter,500,682224,11/09/2010 10:22:31 AM,OrderExecuter,0,1.15740740740741E-5
682215,11/09/2010 10:09:46 AM,OrderExecuter,2500,682214,11/09/2010 10:09:45 AM,OrderExecuter,0,1.15740740740741E-5
682200,11/09/2010 9:58:50 AM,OrderExecuter,2500,682199,11/09/2010 9:58:49 AM,OrderExecuter,0,1.15740740740741E-5
682098,11/09/2010 1:45:20 AM,OrderExecuter,500,682097,11/09/2010 1:45:19 AM,OrderExecuter,0,1.15740740740741E-5
682093,11/09/2010 12:01:17 AM,OrderExecuter,500,682092,11/09/2010 12:01:16 AM,OrderExecuter,0,1.15740740740741E-5
682058,11/08/2010 8:34:01 PM,OrderExecuter,2000,682057,11/08/2010 8:34:00 PM,OrderExecuter,0,1.15740740740741E-5
682013,11/08/2010 4:56:59 PM,OrderExecuter,2000,682012,11/08/2010 4:56:58 PM,OrderExecuter,0,1.15740740740741E-5
681587,11/08/2010 10:34:59 AM,OrderExecuter,5000,681586,11/08/2010 10:34:58 AM,OrderExecuter,0,1.15740740740741E-5
681515,11/08/2010 9:33:41 AM,OrderExecuter,0,681514,11/08/2010 9:33:40 AM,OrderExecuter,0,1.15740740740741E-5
681364,11/07/2010 10:34:23 PM,OrderExecuter,1000,681363,11/07/2010 10:34:22 PM,OrderExecuter,0,1.15740740740741E-5
681337,11/07/2010 8:20:25 PM,OrderExecuter,1000,681336,11/07/2010 8:20:24 PM,OrderExecuter,0,1.15740740740741E-5
681320,11/07/2010 7:05:22 PM,OrderExecuter,1000,681319,11/07/2010 7:05:21 PM,OrderExecuter,0,1.15740740740741E-5
681207,11/07/2010 6:31:06 AM,OrderExecuter,5000,681206,11/07/2010 6:31:05 AM,OrderExecuter,0,1.15740740740741E-5
681157,11/06/2010 4:34:36 PM,OrderExecuter,500,681156,11/06/2010 4:34:35 PM,OrderExecuter,0,1.15740740740741E-5
681117,11/06/2010 1:29:21 PM,OrderExecuter,2000,681116,11/06/2010 1:29:20 PM,OrderExecuter,0,1.15740740740741E-5
681008,11/05/2010 5:23:22 PM,OrderExecuter,1000,681007,11/05/2010 5:23:21 PM,OrderExecuter,0,1.15740740740741E-5
680432,11/05/2010 12:16:06 PM,OrderExecuter,2000,680431,11/05/2010 12:16:05 PM,OrderExecuter,0,1.15740740740741E-5
680204,11/05/2010 9:17:32 AM,OrderExecuter,2000,680203,11/05/2010 9:17:31 AM,OrderExecuter,0,1.15740740740741E-5
680082,11/04/2010 6:39:01 PM,OrderExecuter,1000,680081,11/04/2010 6:39:00 PM,OrderExecuter,0,1.15740740740741E-5
679654,11/04/2010 11:34:54 AM,OrderExecuter,2500,679653,11/04/2010 11:34:53 AM,OrderExecuter,0,1.15740740740741E-5
679490,11/03/2010 8:30:56 PM,OrderExecuter,2000,679489,11/03/2010 8:30:55 PM,OrderExecuter,0,1.15740740740741E-5
678825,11/02/2010 7:42:32 PM,OrderExecuter,5000,678824,11/02/2010 7:42:31 PM,OrderExecuter,0,1.15740740740741E-5
678761,11/02/2010 4:20:42 PM,OrderExecuter,1000,678760,11/02/2010 4:20:41 PM,OrderExecuter,0,1.15740740740741E-5
678471,11/02/2010 11:37:40 AM,OrderExecuter,500,678470,11/02/2010 11:37:39 AM,OrderExecuter,0,1.15740740740741E-5
678031,11/01/2010 8:07:55 PM,OrderExecuter,1000,678030,11/01/2010 8:07:54 PM,OrderExecuter,0,1.15740740740741E-5
678028,11/01/2010 8:06:13 PM,OrderExecuter,1000,678027,11/01/2010 8:06:12 PM,OrderExecuter,0,1.15740740740741E-5
677709,11/01/2010 1:03:52 PM,OrderExecuter,2000,677708,11/01/2010 1:03:51 PM,OrderExecuter,0,1.15740740740741E-5
677592,11/01/2010 9:43:41 AM,OrderExecuter,1000,677591,11/01/2010 9:43:40 AM,OrderExecuter,0,1.15740740740741E-5
